Language,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
2,115,116,97,116,111,108,97,116,114,121,0,0,0,0,0,0,0,0,0,0
2,100,105,115,97,116,116,105,114,105,110,103,0,0,0,0,0,0,0,0,0
2,116,114,105,97,100,105,99,0,0,0,0,0,0,0,0,0,0,0,0,0
2,111,118,101,114,109,111,117,110,116,105,110,103,0,0,0,0,0,0,0,0
2,99,104,101,119,105,110,101,115,115,101,115,0,0,0,0,0,0,0,0,0
2,111,98,101,100,105,101,110,116,0,0,0,0,0,0,0,0,0,0,0,0
2,112,114,101,102,97,98,98,105,110,103,0,0,0,0,0,0,0,0,0,0
2,97,110,116,105,106,97,99,111,98,105,110,0,0,0,0,0,0,0,0,0
2,107,110,105,115,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,98,105,116,108,101,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,111,111,114,106,97,109,98,0,0,0,0,0,0,0,0,0,0,0,0
2,115,101,114,100,97,98,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,111,110,111,109,97,116,111,112,111,101,115,101,115,0,0,0,0,0,0,0
2,97,99,114,111,98,97,116,115,0,0,0,0,0,0,0,0,0,0,0,0
2,116,117,102,116,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116,101,108,101,99,105,110,101,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,115,104,111,119,101,114,105,110,103,0,0,0,0,0,0,0,0,0
2,104,97,108,102,112,101,110,110,105,101,115,0,0,0,0,0,0,0,0,0
2,112,101,114,109,117,116,97,98,108,121,0,0,0,0,0,0,0,0,0,0
2,98,101,110,105,103,104,116,101,100,108,121,0,0,0,0,0,0,0,0,0
2,110,111,118,97,108,105,97,0,0,0,0,0,0,0,0,0,0,0,0,0
2,119,101,97,114,105,102,117,108,110,101,115,115,0,0,0,0,0,0,0,0
2,102,101,115,116,111,111,110,101,100,0,0,0,0,0,0,0,0,0,0,0
2,111,117,116,115,116,114,101,116,99,104,101,100,0,0,0,0,0,0,0,0
2,108,111,111,110,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,117,108,99,105,116,117,100,101,0,0,0,0,0,0,0,0,0,0,0
2,97,110,116,105,114,101,112,117,98,108,105,99,97,110,115,0,0,0,0,0
2,103,114,101,105,115,101,110,105,115,101,100,0,0,0,0,0,0,0,0,0
2,107,105,110,111,110,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,97,116,115,117,116,97,107,101,115,0,0,0,0,0,0,0,0,0,0
2,112,115,101,117,100,101,112,105,103,114,97,112,104,97,0,0,0,0,0,0
2,99,97,99,111,109,105,120,108,0,0,0,0,0,0,0,0,0,0,0,0
2,110,105,116,114,105,116,101,115,0,0,0,0,0,0,0,0,0,0,0,0
2,100,101,114,105,115,105,111,110,0,0,0,0,0,0,0,0,0,0,0,0
2,112,111,108,101,109,105,122,101,0,0,0,0,0,0,0,0,0,0,0,0
2,112,114,111,116,111,110,111,116,97,114,105,101,115,0,0,0,0,0,0,0
2,97,116,111,109,105,99,97,108,108,121,0,0,0,0,0,0,0,0,0,0
2,117,112,99,111,117,114,116,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,97,117,115,101,111,117,115,110,101,115,115,101,115,0,0,0,0,0,0
2,97,108,111,103,105,99,97,108,108,121,0,0,0,0,0,0,0,0,0,0
2,99,114,101,116,105,110,105,122,101,115,0,0,0,0,0,0,0,0,0,0
2,103,97,109,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,114,101,117,110,105,116,105,110,103,0,0,0,0,0,0,0,0,0,0
2,101,113,117,105,99,97,108,111,114,105,99,0,0,0,0,0,0,0,0,0
2,98,105,108,103,101,119,97,116,101,114,115,0,0,0,0,0,0,0,0,0
2,116,105,116,109,111,115,101,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,108,101,115,115,111,110,105,110,103,115,0,0,0,0,0,0,0,0,0,0
2,100,105,112,108,111,109,97,116,101,115,101,115,0,0,0,0,0,0,0,0
2,103,105,103,97,104,101,114,116,122,101,115,0,0,0,0,0,0,0,0,0
2,105,109,112,114,105,109,97,116,117,114,115,0,0,0,0,0,0,0,0,0
2,107,105,114,115,99,104,119,97,115,115,101,114,115,0,0,0,0,0,0,0
2,115,116,97,103,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,101,112,97,108,111,117,115,0,0,0,0,0,0,0,0,0,0,0,0
2,111,118,101,114,101,120,101,114,99,105,115,101,100,0,0,0,0,0,0,0
2,110,117,99,105,118,111,114,111,117,115,0,0,0,0,0,0,0,0,0,0
2,102,111,114,101,110,111,111,110,0,0,0,0,0,0,0,0,0,0,0,0
2,108,97,109,98,105,101,115,116,0,0,0,0,0,0,0,0,0,0,0,0
2,117,109,98,114,97,103,101,111,117,115,108,121,0,0,0,0,0,0,0,0
2,104,97,108,108,117,99,105,110,111,103,101,110,0,0,0,0,0,0,0,0
2,112,114,101,108,105,116,101,114,97,116,101,115,0,0,0,0,0,0,0,0
2,98,105,111,97,99,116,105,118,105,116,105,101,115,0,0,0,0,0,0,0
2,106,105,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,119,111,108,102,115,98,97,110,101,115,0,0,0,0,0,0,0,0,0,0
2,104,97,112,108,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,99,97,108,99,105,116,114,97,116,105,111,110,0,0,0,0,0,0
2,112,101,114,102,97,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116,97,111,110,103,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,101,120,112,101,100,105,101,110,99,101,115,0,0,0,0,0,0,0,0,0
2,109,101,115,115,117,97,103,101,0,0,0,0,0,0,0,0,0,0,0,0
2,100,114,105,118,101,108,101,100,0,0,0,0,0,0,0,0,0,0,0,0
2,97,119,101,116,111,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,104,117,109,98,117,103,103,97,98,108,101,0,0,0,0,0,0,0,0,0
2,108,105,107,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,117,112,112,108,105,97,110,99,101,0,0,0,0,0,0,0,0,0,0
2,105,110,102,108,97,109,109,97,116,105,111,110,0,0,0,0,0,0,0,0
2,104,111,108,111,103,97,109,105,101,115,0,0,0,0,0,0,0,0,0,0
2,110,111,110,101,103,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,117,114,114,97,110,116,115,0,0,0,0,0,0,0,0,0,0,0,0
2,117,110,116,105,109,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,108,111,97,100,101,114,115,0,0,0,0,0,0,0,0,0,0,0
2,112,111,100,122,111,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,98,117,114,110,101,116,116,105,122,105,110,103,0,0,0,0,0,0,0,0
2,100,117,111,100,101,110,97,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116,101,114,110,101,112,108,97,116,101,0,0,0,0,0,0,0,0,0,0
2,112,108,111,116,108,105,110,101,115,0,0,0,0,0,0,0,0,0,0,0
2,97,112,112,111,105,110,116,101,114,0,0,0,0,0,0,0,0,0,0,0
2,97,110,103,108,105,99,105,122,101,0,0,0,0,0,0,0,0,0,0,0
2,114,117,110,97,119,97,121,115,0,0,0,0,0,0,0,0,0,0,0,0
2,110,117,99,108,101,111,115,111,109,97,108,0,0,0,0,0,0,0,0,0
2,98,101,110,101,100,105,99,107,0,0,0,0,0,0,0,0,0,0,0,0
2,99,97,108,105,115,97,121,97,0,0,0,0,0,0,0,0,0,0,0,0
2,99,117,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,108,105,110,110,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,101,102,101,109,105,110,105,115,97,116,105,111,110,0,0,0,0,0,0
2,114,101,102,111,114,109,117,108,97,116,101,0,0,0,0,0,0,0,0,0
2,115,97,107,101,114,101,116,115,0,0,0,0,0,0,0,0,0,0,0,0
2,115,117,98,98,108,111,99,107,0,0,0,0,0,0,0,0,0,0,0,0
2,101,120,116,114,117,100,101,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,111,117,108,100,105,110,101,115,115,101,115,0,0,0,0,0,0,0,0
2,115,112,97,114,114,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,101,109,105,112,97,108,109,97,116,105,111,110,0,0,0,0,0,0,0
2,102,108,97,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,101,110,99,121,99,108,105,99,115,0,0,0,0,0,0,0,0,0,0,0
2,109,111,110,111,112,104,121,115,105,116,105,99,0,0,0,0,0,0,0,0
2,116,114,105,115,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,104,121,99,111,109,121,99,101,116,101,115,0,0,0,0,0,0,0,0
2,116,97,116,116,101,114,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,101,114,101,99,111,103,110,105,115,101,100,0,0,0,0,0,0,0,0
2,99,97,108,101,110,100,101,114,101,114,115,0,0,0,0,0,0,0,0,0
2,97,114,103,117,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,97,98,97,107,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116,105,103,101,114,105,115,104,110,101,115,115,101,115,0,0,0,0,0,0
2,112,111,108,121,103,114,97,112,104,0,0,0,0,0,0,0,0,0,0,0
2,116,105,115,115,117,108,97,114,0,0,0,0,0,0,0,0,0,0,0,0
2,109,97,108,108,101,97,98,105,108,105,116,105,101,115,0,0,0,0,0,0
2,118,105,114,101,110,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,105,109,112,97,114,116,97,116,105,111,110,0,0,0,0,0,0,0,0,0
2,102,111,114,115,108,111,119,0,0,0,0,0,0,0,0,0,0,0,0,0
2,98,97,115,115,111,111,110,105,115,116,115,0,0,0,0,0,0,0,0,0
2,99,111,109,112,108,101,99,116,0,0,0,0,0,0,0,0,0,0,0,0
2,116,114,105,98,117,116,97,114,105,101,115,0,0,0,0,0,0,0,0,0
2,105,110,99,111,114,114,105,103,105,98,108,101,110,101,115,115,101,115,0,0
2,115,116,101,101,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,114,97,98,98,101,114,115,0,0,0,0,0,0,0,0,0,0,0,0
2,111,118,101,114,108,111,114,100,101,100,0,0,0,0,0,0,0,0,0,0
2,119,104,97,99,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,97,103,101,108,97,115,116,0,0,0,0,0,0,0,0,0,0,0,0,0
2,104,97,110,97,112,101,114,115,0,0,0,0,0,0,0,0,0,0,0,0
2,101,120,112,97,116,114,105,97,116,105,111,110,115,0,0,0,0,0,0,0
2,98,101,99,114,111,119,100,101,100,0,0,0,0,0,0,0,0,0,0,0
2,114,101,105,110,118,111,108,118,105,110,103,0,0,0,0,0,0,0,0,0
2,114,101,100,108,105,110,101,100,0,0,0,0,0,0,0,0,0,0,0,0
2,98,97,116,102,105,115,104,0,0,0,0,0,0,0,0,0,0,0,0,0
2,98,111,119,102,114,111,110,116,0,0,0,0,0,0,0,0,0,0,0,0
2,104,111,114,109,101,115,101,115,0,0,0,0,0,0,0,0,0,0,0,0
2,99,97,115,101,105,110,111,103,101,110,0,0,0,0,0,0,0,0,0,0
2,100,111,108,109,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,105,111,112,116,114,101,115,0,0,0,0,0,0,0,0,0,0,0,0
2,112,104,111,116,111,103,114,97,112,104,105,99,97,108,108,121,0,0,0,0
2,97,99,104,114,111,109,97,116,105,115,101,0,0,0,0,0,0,0,0,0
2,111,110,108,105,101,115,116,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,99,114,97,119,108,101,114,115,0,0,0,0,0,0,0,0,0,0,0
2,97,99,114,105,116,105,99,97,108,0,0,0,0,0,0,0,0,0,0,0
2,116,111,112,101,99,116,111,109,121,0,0,0,0,0,0,0,0,0,0,0
2,98,97,105,108,105,119,105,99,107,0,0,0,0,0,0,0,0,0,0,0
2,105,110,116,101,114,99,111,110,110,101,99,116,115,0,0,0,0,0,0,0
2,115,111,109,110,105,102,105,99,0,0,0,0,0,0,0,0,0,0,0,0
2,104,97,114,100,101,110,105,110,103,0,0,0,0,0,0,0,0,0,0,0
2,100,101,99,97,100,101,110,99,121,0,0,0,0,0,0,0,0,0,0,0
2,117,110,112,114,111,118,105,100,101,0,0,0,0,0,0,0,0,0,0,0
2,104,101,97,100,119,97,108,108,0,0,0,0,0,0,0,0,0,0,0,0
2,104,97,110,100,98,97,108,108,101,114,0,0,0,0,0,0,0,0,0,0
2,116,105,108,108,101,114,108,101,115,115,0,0,0,0,0,0,0,0,0,0
2,115,105,100,101,115,116,114,101,97,109,0,0,0,0,0,0,0,0,0,0
2,104,97,110,100,107,110,105,116,0,0,0,0,0,0,0,0,0,0,0,0
2,112,97,100,100,111,99,107,105,110,103,0,0,0,0,0,0,0,0,0,0
2,116,121,108,111,115,105,110,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102,114,97,110,103,105,112,97,110,105,115,0,0,0,0,0,0,0,0,0
2,97,111,114,116,105,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,103,114,105,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,117,110,99,105,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,117,98,105,99,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,103,117,97,99,97,109,111,108,101,0,0,0,0,0,0,0,0,0,0,0
2,114,97,116,97,98,108,101,115,0,0,0,0,0,0,0,0,0,0,0,0
2,110,111,110,99,114,105,109,105,110,97,108,0,0,0,0,0,0,0,0,0
2,112,114,111,112,114,105,101,116,111,114,115,104,105,112,115,0,0,0,0,0
2,99,111,97,103,117,108,97,116,101,115,0,0,0,0,0,0,0,0,0,0
2,98,97,114,107,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,99,101,105,118,97,108,115,0,0,0,0,0,0,0,0,0,0,0
2,100,101,99,108,97,114,97,116,105,118,101,0,0,0,0,0,0,0,0,0
2,117,110,97,109,105,97,98,105,108,105,116,121,0,0,0,0,0,0,0,0
2,112,105,109,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,101,114,111,114,97,116,101,0,0,0,0,0,0,0,0,0,0,0,0
2,109,97,100,98,114,97,105,110,0,0,0,0,0,0,0,0,0,0,0,0
2,119,97,114,101,114,111,111,109,115,0,0,0,0,0,0,0,0,0,0,0
2,100,101,110,101,116,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,108,111,112,112,105,110,101,115,115,101,115,0,0,0,0,0,0,0,0
2,99,105,110,99,104,111,110,105,122,101,115,0,0,0,0,0,0,0,0,0
2,97,117,116,104,101,110,116,105,99,97,116,105,111,110,115,0,0,0,0,0
2,112,117,110,99,104,98,97,103,115,0,0,0,0,0,0,0,0,0,0,0
2,97,100,118,105,115,111,114,97,116,101,115,0,0,0,0,0,0,0,0,0
2,118,101,103,97,110,105,115,109,0,0,0,0,0,0,0,0,0,0,0,0
2,99,97,116,97,115,116,114,111,112,104,105,99,0,0,0,0,0,0,0,0
2,98,97,110,111,102,102,101,101,0,0,0,0,0,0,0,0,0,0,0,0
2,112,105,99,116,111,114,105,97,108,105,115,109,0,0,0,0,0,0,0,0
2,101,120,97,99,116,105,110,103,110,101,115,115,0,0,0,0,0,0,0,0
2,118,105,110,116,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,103,108,111,98,97,108,105,122,105,110,103,0,0,0,0,0,0,0,0,0
2,97,109,121,108,111,115,101,115,0,0,0,0,0,0,0,0,0,0,0,0
2,115,112,97,116,104,117,108,97,116,101,0,0,0,0,0,0,0,0,0,0
2,115,101,99,101,114,110,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,117,115,104,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,111,117,110,116,101,114,99,104,97,114,109,115,0,0,0,0,0,0,0
2,121,101,97,115,116,108,105,107,101,0,0,0,0,0,0,0,0,0,0,0
2,112,117,108,116,97,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,97,104,101,109,101,114,97,108,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,99,114,101,97,116,111,114,115,0,0,0,0,0,0,0,0,0,0
2,117,110,98,101,110,101,102,105,99,101,100,0,0,0,0,0,0,0,0,0
2,116,97,108,97,107,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,111,117,116,117,114,101,115,0,0,0,0,0,0,0,0,0,0,0,0
2,109,117,108,101,115,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2,108,97,109,105,110,97,116,111,114,0,0,0,0,0,0,0,0,0,0,0
2,115,97,114,109,101,110,116,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,111,108,108,111,99,117,116,111,114,115,0,0,0,0,0,0,0,0,0
2,97,98,115,116,114,97,99,116,0,0,0,0,0,0,0,0,0,0,0,0
2,100,114,111,111,107,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,97,108,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,111,114,105,102,108,97,109,109,101,115,0,0,0,0,0,0,0,0,0,0
2,119,104,97,116,110,101,115,115,0,0,0,0,0,0,0,0,0,0,0,0
2,112,114,101,102,114,101,101,122,101,0,0,0,0,0,0,0,0,0,0,0
2,98,101,97,100,108,101,104,111,111,100,0,0,0,0,0,0,0,0,0,0
2,115,117,112,101,114,118,105,114,116,117,111,115,105,0,0,0,0,0,0,0
2,115,112,101,101,99,104,108,101,115,115,110,101,115,115,101,115,0,0,0,0
2,99,97,108,105,99,111,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102,114,117,105,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,105,118,101,114,115,105,102,105,101,100,0,0,0,0,0,0,0,0,0
2,109,101,116,111,110,121,109,121,0,0,0,0,0,0,0,0,0,0,0,0
2,119,97,114,98,111,110,110,101,116,115,0,0,0,0,0,0,0,0,0,0
2,102,105,103,117,114,97,110,116,115,0,0,0,0,0,0,0,0,0,0,0
2,116,114,105,101,114,97,114,99,104,121,0,0,0,0,0,0,0,0,0,0
2,115,117,112,112,108,101,109,101,110,116,101,114,115,0,0,0,0,0,0,0
2,102,105,114,101,97,114,109,101,100,0,0,0,0,0,0,0,0,0,0,0
2,117,110,115,111,108,105,100,105,116,105,101,115,0,0,0,0,0,0,0,0
2,114,111,100,115,109,97,110,0,0,0,0,0,0,0,0,0,0,0,0,0
2,101,110,102,114,97,109,101,109,101,110,116,0,0,0,0,0,0,0,0,0
2,102,117,115,115,101,114,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,101,118,97,103,105,110,97,116,101,0,0,0,0,0,0,0,0,0,0,0
2,112,97,116,122,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,101,110,100,117,108,117,109,0,0,0,0,0,0,0,0,0,0,0,0
2,115,104,111,114,108,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,117,110,100,101,114,98,105,116,0,0,0,0,0,0,0,0,0,0,0,0
2,102,111,99,105,109,101,116,101,114,115,0,0,0,0,0,0,0,0,0,0
2,115,116,111,105,99,105,115,109,0,0,0,0,0,0,0,0,0,0,0,0
2,115,108,111,103,97,110,105,122,101,0,0,0,0,0,0,0,0,0,0,0
2,117,110,100,101,114,119,111,111,108,115,0,0,0,0,0,0,0,0,0,0
2,109,111,110,111,112,116,111,116,101,0,0,0,0,0,0,0,0,0,0,0
2,111,100,111,103,114,97,112,104,115,0,0,0,0,0,0,0,0,0,0,0
2,97,102,102,101,99,116,97,116,105,111,110,115,0,0,0,0,0,0,0,0
2,117,110,119,101,97,114,121,105,110,103,108,121,0,0,0,0,0,0,0,0
2,118,101,105,110,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,112,114,111,97,99,104,101,115,0,0,0,0,0,0,0,0,0,0
2,118,97,110,116,97,103,101,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,101,109,105,112,111,115,116,97,108,0,0,0,0,0,0,0,0,0,0
2,110,97,98,111,98,105,115,109,0,0,0,0,0,0,0,0,0,0,0,0
2,111,118,101,114,115,101,110,115,105,116,105,118,105,116,105,101,115,0,0,0
2,98,114,101,116,116,105,99,101,100,0,0,0,0,0,0,0,0,0,0,0
2,115,104,117,116,116,101,114,108,101,115,115,0,0,0,0,0,0,0,0,0
2,98,111,116,116,108,101,102,117,108,0,0,0,0,0,0,0,0,0,0,0
2,115,104,111,117,108,100,115,116,0,0,0,0,0,0,0,0,0,0,0,0
2,104,101,121,100,97,121,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,97,105,102,110,101,115,115,0,0,0,0,0,0,0,0,0,0,0,0
2,114,105,110,103,105,110,103,108,121,0,0,0,0,0,0,0,0,0,0,0
2,109,105,115,99,114,101,97,116,105,111,110,115,0,0,0,0,0,0,0,0
2,115,105,99,107,101,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,99,101,112,116,105,111,110,105,115,116,0,0,0,0,0,0,0,0
2,108,105,116,104,111,110,116,114,105,112,116,111,114,115,0,0,0,0,0,0
2,116,114,111,117,118,101,114,101,0,0,0,0,0,0,0,0,0,0,0,0
2,99,111,110,102,114,111,110,116,109,101,110,116,0,0,0,0,0,0,0,0
2,97,108,117,108,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116,114,105,115,101,99,116,101,100,0,0,0,0,0,0,0,0,0,0,0
2,97,105,114,99,111,97,99,104,101,115,0,0,0,0,0,0,0,0,0,0
2,109,101,100,105,117,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,116,117,112,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,116,97,114,114,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,99,104,108,111,99,107,115,0,0,0,0,0,0,0,0,0,0,0,0
2,117,114,105,97,108,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102,117,108,109,105,110,97,110,116,115,0,0,0,0,0,0,0,0,0,0
2,104,101,97,100,114,101,97,99,104,101,100,0,0,0,0,0,0,0,0,0
2,108,101,97,115,101,98,97,99,107,115,0,0,0,0,0,0,0,0,0,0
2,117,110,115,111,117,103,104,116,0,0,0,0,0,0,0,0,0,0,0,0
2,103,114,111,117,112,119,97,114,101,115,0,0,0,0,0,0,0,0,0,0
2,98,101,99,108,111,116,104,105,110,103,0,0,0,0,0,0,0,0,0,0
2,115,107,101,119,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,101,110,100,111,99,104,121,108,111,117,115,0,0,0,0,0,0,0,0,0
2,102,108,97,99,99,105,100,108,121,0,0,0,0,0,0,0,0,0,0,0
2,99,105,112,104,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,101,120,112,117,114,103,97,116,111,114,105,97,108,0,0,0,0,0,0,0
2,104,105,101,114,97,116,105,99,97,0,0,0,0,0,0,0,0,0,0,0
2,115,117,99,99,101,115,115,105,111,110,108,101,115,115,0,0,0,0,0,0
2,109,111,108,121,98,100,105,99,0,0,0,0,0,0,0,0,0,0,0,0
2,109,105,110,105,97,116,117,114,105,122,105,110,103,0,0,0,0,0,0,0
2,103,117,97,114,100,104,111,117,115,101,115,0,0,0,0,0,0,0,0,0
2,117,110,100,101,114,116,101,110,97,110,99,105,101,115,0,0,0,0,0,0
2,98,97,116,116,108,101,103,114,111,117,110,100,115,0,0,0,0,0,0,0
2,102,117,110,99,107,105,97,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,105,115,108,97,98,101,108,108,105,110,103,0,0,0,0,0,0,0,0
2,119,97,116,101,114,104,101,97,100,115,0,0,0,0,0,0,0,0,0,0
2,112,111,99,104,111,105,114,0,0,0,0,0,0,0,0,0,0,0,0,0
2,101,110,108,105,103,104,116,101,110,0,0,0,0,0,0,0,0,0,0,0
2,100,114,111,110,105,110,103,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,116,101,97,114,105,110,115,0,0,0,0,0,0,0,0,0,0,0,0
2,115,99,117,108,112,115,105,116,0,0,0,0,0,0,0,0,0,0,0,0
2,98,97,107,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,97,109,111,117,114,101,116,116,101,0,0,0,0,0,0,0,0,0,0,0
2,104,121,112,97,108,103,101,115,105,97,0,0,0,0,0,0,0,0,0,0
2,112,104,111,116,111,112,115,105,97,0,0,0,0,0,0,0,0,0,0,0
2,114,101,119,105,110,100,101,100,0,0,0,0,0,0,0,0,0,0,0,0
2,104,101,112,104,116,104,101,109,105,109,101,114,97,108,0,0,0,0,0,0
2,115,109,117,103,103,101,114,121,0,0,0,0,0,0,0,0,0,0,0,0
2,108,121,99,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,114,101,115,99,104,101,100,117,108,101,0,0,0,0,0,0,0,0,0
2,115,116,114,111,118,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,117,112,101,114,109,97,120,0,0,0,0,0,0,0,0,0,0,0,0
2,100,105,115,111,119,110,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,104,105,108,108,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,117,99,99,101,100,97,110,101,97,0,0,0,0,0,0,0,0,0,0
2,105,110,102,108,101,120,105,98,105,108,105,116,105,101,115,0,0,0,0,0
2,99,97,110,110,97,99,104,115,0,0,0,0,0,0,0,0,0,0,0,0
2,111,112,116,105,109,97,108,105,115,97,116,105,111,110,0,0,0,0,0,0
2,107,97,110,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,112,105,110,100,108,105,110,103,0,0,0,0,0,0,0,0,0,0,0
2,103,111,115,116,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,98,111,117,114,100,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,97,102,102,101,99,116,105,111,110,97,116,101,108,121,0,0,0,0,0,0
2,111,115,115,101,108,101,116,0,0,0,0,0,0,0,0,0,0,0,0,0
2,103,110,97,119,105,110,103,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,97,119,103,114,97,115,115,101,115,0,0,0,0,0,0,0,0,0,0
2,99,97,110,118,97,115,98,97,99,107,0,0,0,0,0,0,0,0,0,0
2,98,105,112,97,114,111,117,115,0,0,0,0,0,0,0,0,0,0,0,0
2,104,97,110,115,97,114,100,105,115,105,110,103,0,0,0,0,0,0,0,0
2,109,105,99,114,111,99,97,115,115,101,116,116,101,115,0,0,0,0,0,0
2,103,97,109,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116,104,101,114,109,111,114,101,103,117,108,97,116,101,0,0,0,0,0,0
2,103,101,114,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,101,98,98,108,101,100,97,115,104,105,110,103,0,0,0,0,0,0,0
2,110,111,110,106,111,105,110,101,114,0,0,0,0,0,0,0,0,0,0,0
2,99,97,116,97,112,117,108,116,105,99,0,0,0,0,0,0,0,0,0,0
2,102,111,114,109,97,108,105,122,101,114,115,0,0,0,0,0,0,0,0,0
2,112,114,101,112,97,114,101,100,0,0,0,0,0,0,0,0,0,0,0,0
2,112,101,114,106,117,114,101,115,0,0,0,0,0,0,0,0,0,0,0,0
